^,,Amen,english,,default:english,,,,particle,
^,,verily,english,,default:english,,,,particle,
^,,അങ്ങനെയാകട്ടെ എന്നര്‍ത്ഥത്തില്‍,malayalam,machine draft via Olam key 'amen' — unvalidated,,,machine-draft,,adv,
^,,പ്രാര്‍ത്ഥനകളുടെ ഒടുവില്‍ ചേര്‍ക്കുന്ന പദം,malayalam,machine draft via Olam key 'amen' — unvalidated,,,machine-draft,,n,
^,,തഥാസ്‌തു,malayalam,machine draft via Olam key 'amen' — unvalidated,,,machine-draft,,adv,
-,,ܡܠܟܘܬܐ,syriac,"entry #11998; feminine, singular, emphatic; transliterations are DRAFT v0 (unvetted)",,ܡܠܟܘܬܐ,noun,malkuwṯāʾ|മല്കുവ്താ,,"{""word_id"": 11998, ""freq"": 24, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""MaLC'uOT,oA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,kingdom,english,,default:english,,,,noun,
^,,realm,english,,default:english,,,,noun,
^,,reign,english,,default:english,,,,noun,
^,,രാജ്യം,malayalam,machine draft via Olam key 'kingdom' — unvalidated,,,machine-draft,,n,
^,,രാജത്വം,malayalam,machine draft via Olam key 'kingdom' — unvalidated,,,machine-draft,,n,
^,,രാജപദവി,malayalam,machine draft via Olam key 'kingdom' — unvalidated,,,machine-draft,,n,
-,,ܘܡܢ,syriac,entry #12173; prefix #3; transliterations are DRAFT v0 (unvetted),,ܘܡܢ,particle|inflected-form,wmen|വ്മെന്,,"{""word_id"": 12173, ""freq"": 24, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""OMeN"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,from,english,,default:english,,,,particle,
^,,നിന്ന്‌,malayalam,machine draft via Olam key 'from' — unvalidated,,,machine-draft,,prep,
^,,ഹേതുതവായിട്ടു,malayalam,machine draft via Olam key 'from' — unvalidated,,,machine-draft,,prep,
^,,മുതല്‍,malayalam,machine draft via Olam key 'from' — unvalidated,,,machine-draft,,prep,
-,,ܐܢܫ,syriac,"entry #1427; common, singular, absolute; transliterations are DRAFT v0 (unvetted)",,ܐܢܫ,noun|inflected-form,ʾnāš|നാശ്,,"{""word_id"": 1427, ""freq"": 23, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""A_NoW"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,man,english,,default:english,,,,noun,
^,,mankind,english,,default:english,,,,noun,
^,,മനുഷ്യന്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
^,,ആള്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
^,,പ്രതിപുരുഷന്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
-,,ܐܢܬ,syriac,"entry #1480; second, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܐܢܬ,pronoun,ʾant|അന്ത്,,"{""word_id"": 1480, ""freq"": 23, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""AaN_T'"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,thou,english,,default:english,,,,pronoun,
^,,അങ്ങ്‌,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,n,
^,,നീ,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,-,
^,,നിങ്ങള്‍,malayalam,machine draft via Olam key 'thou' — unvalidated,,,machine-draft,,n,
-,,ܐܬܐ,syriac,"entry #2076; peal, perfect, third, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܐܬܐ,verb,ʾeṯāʾ|എതാ,,"{""word_id"": 2076, ""freq"": 23, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""AeT,oA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,come,english,,default:english,,,,verb,
^,,bring,english,,default:english,,,,verb,
^,,വരിക,malayalam,machine draft via Olam key 'come' — unvalidated,,,machine-draft,,v,
^,,ആഗമിക്കുക,malayalam,machine draft via Olam key 'come' — unvalidated,,,machine-draft,,v,
^,,പ്രാപിക്കുക,malayalam,machine draft via Olam key 'come' — unvalidated,,,machine-draft,,v,
-,,ܟܠܗܘܢ,syriac,"entry #10082; masculine, suffix, third suffix, masculine suffix, plural suffix; transliterations are DRAFT v0 (unvetted)",,ܟܠܗܘܢ,particle|inflected-form,kulhuwn|കുല്ഹുവ്ന്,,"{""word_id"": 10082, ""freq"": 23, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""C'uLHuON"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,all,english,,default:english,,,,particle,
^,,every,english,,default:english,,,,particle,
^,,whole,english,,default:english,,,,particle,
^,,entirely,english,,default:english,,,,particle,
^,,നിശ്ശേഷമായ,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,a,
^,,എല്ലാം,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,pron,
^,,എല്ലാവരും,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,n,
-,,ܡܐ,syriac,entry #11330; pronoun; transliterations are DRAFT v0 (unvetted),,ܡܐ,pronoun,māʾ|മാ,,"{""word_id"": 11330, ""freq"": 23, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""MoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,what,english,,default:english,,,,pronoun,
^,,ഏത്‌,malayalam,machine draft via Olam key 'what' — unvalidated,,,machine-draft,,pron,
^,,എന്ത്‌,malayalam,machine draft via Olam key 'what' — unvalidated,,,machine-draft,,n,
^,,എന്തൊരു,malayalam,machine draft via Olam key 'what' — unvalidated,,,machine-draft,,pron,
-,,ܗܢܘܢ,syriac,"entry #5011; third, masculine, plural; transliterations are DRAFT v0 (unvetted)",,ܗܢܘܢ,pronoun|inflected-form,henuwn|ഹെനുവ്ന്,,"{""word_id"": 5011, ""freq"": 22, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""HeNuON"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,he,english,,default:english,,,,pronoun,
^,,it,english,,default:english,,,,pronoun,
^,,is ((as enclitic)),english,,default:english,,,,pronoun,
-,,ܟܠܗܝܢ,syriac,"entry #10083; masculine, suffix, third suffix, feminine suffix, plural suffix; transliterations are DRAFT v0 (unvetted)",,ܟܠܗܝܢ,particle|inflected-form,kulheyn|കുല്ഹെയ്ന്,,"{""word_id"": 10083, ""freq"": 22, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""C'uLHe;N"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,all,english,,default:english,,,,particle,
^,,every,english,,default:english,,,,particle,
^,,whole,english,,default:english,,,,particle,
^,,entirely,english,,default:english,,,,particle,
^,,നിശ്ശേഷമായ,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,a,
^,,എല്ലാം,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,pron,
^,,എല്ലാവരും,malayalam,machine draft via Olam key 'all' — unvalidated,,,machine-draft,,n,
-,,ܐܝܠܝܢ,syriac,"entry #660; common, plural; transliterations are DRAFT v0 (unvetted)",,ܐܝܠܝܢ,pronoun|inflected-form,ʾayleyn|അയ്ലെയ്ന്,,"{""word_id"": 660, ""freq"": 21, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""Aa;Le;N"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,who,english,,default:english,,,,pronoun,
^,,what,english,,default:english,,,,pronoun,
^,,which,english,,default:english,,,,pronoun,
^,,ആര്‌,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,n,
^,,ഏതൊരുത്തന്‍,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,n,
^,,വല്ലവനും,malayalam,machine draft via Olam key 'who' — unvalidated,,,machine-draft,,-,
-,,ܓܒܪܐ,syriac,"entry #3489; masculine, singular, emphatic; transliterations are DRAFT v0 (unvetted)",,ܓܒܪܐ,noun,gaḇrāʾ|ഗവ്രാ,,"{""word_id"": 3489, ""freq"": 21, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""G'aB,RoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,man,english,,default:english,,,,noun,
^,,husband,english,,default:english,,,,noun,
^,,person,english,,default:english,,,,noun,
^,,മനുഷ്യന്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
^,,ആള്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
^,,പ്രതിപുരുഷന്‍,malayalam,machine draft via Olam key 'man' — unvalidated,,,machine-draft,,n,
-,,ܕܒܫܡܝܐ,syriac,"entry #21647; common, plural, emphatic, prefix #6; transliterations are DRAFT v0 (unvetted)",,ܕܒܫܡܝܐ,noun|inflected-form,dḇašmayāʾ|ദ്വശ്മയാ,,"{""word_id"": 21647, ""freq"": 21, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""D'B,aWMa;oA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,heaven,english,,default:english,,,,noun,
^,,sky,english,,default:english,,,,noun,
^,,സ്വര്‍ഗ്ഗം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
^,,ആകാശം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
^,,അന്തരീക്ഷം,malayalam,machine draft via Olam key 'heaven' — unvalidated,,,machine-draft,,n,
-,,ܒܝܬ,syriac,"entry #2701; masculine, singular, construct; transliterations are DRAFT v0 (unvetted)",,ܒܝܬ,noun|inflected-form,beyṯ|ബെയ്ത്,,"{""word_id"": 2701, ""freq"": 20, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""B'e;T,"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,house,english,,default:english,,,,noun,
^,,abode,english,,default:english,,,,noun,
^,,വീട്‌,malayalam,machine draft via Olam key 'house' — unvalidated,,,machine-draft,,n,
^,,വസതി,malayalam,machine draft via Olam key 'house' — unvalidated,,,machine-draft,,n,
^,,കുടുംബം,malayalam,machine draft via Olam key 'house' — unvalidated,,,machine-draft,,n,
-,,ܗܝ,syriac,"entry #5045; feminine, singular; transliterations are DRAFT v0 (unvetted)",,ܗܝ,pronoun|inflected-form,hāy|ഹായ്,,"{""word_id"": 5045, ""freq"": 20, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""Ho;"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,that,english,,default:english,,,,pronoun,
^,,those,english,,default:english,,,,pronoun,
^,,he who (w/ &D'&),english,,default:english,,,,pronoun,
^,,അത്‌,malayalam,machine draft via Olam key 'that' — unvalidated,,,machine-draft,,pron,
^,,ആ,malayalam,machine draft via Olam key 'that' — unvalidated,,,machine-draft,,pron,
^,,അക്കാണുന്ന,malayalam,machine draft via Olam key 'that' — unvalidated,,,machine-draft,,a,
-,,ܗܘܐ,syriac,"entry #5086; peal, perfect, third, masculine, singular; transliterations are DRAFT v0 (unvetted)",,ܗܘܐ,verb,hwāʾ|ഹ്വാ,,"{""word_id"": 5086, ""freq"": 20, ""corpus"": ""Matthew (Peshitta NT)"", ""source_vocalised"": ""HOoA"", ""provenance"": {""headword_bare"": ""SEDRA III WORDS.TXT consonantal; 1:1 Unicode mapping per SEDRA3.DOC"", ""sedra3_vocalised"": ""SEDRA III WORDS.TXT vocalised field, verbatim (abstract 5-vowel ASCII scheme)"", ""headword_eastern"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""headword_western"": ""pending fetch from SEDRA IV API (run: python compile.py fetch-vocalised)"", ""lemma"": ""SEDRA III LEXEMES.TXT"", ""root"": ""SEDRA III ROOTS.TXT"", ""pos"": ""SEDRA III lexeme category bits (SEDRA3.DOC)"", ""morphology"": ""SEDRA III WORDS.TXT feature bits, decoded per SEDRA3.DOC"", ""gloss_en"": ""SEDRA III ENGLISH.TXT (glosses derived from Payne Smith)"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_syr_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_syr_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Peshitta NT (BFBS) via SEDRA III BFBS.TXT; consonantal rendering""}}"
^,,be,english,,default:english,,,,verb,
^,,was ((as enclitic)),english,,default:english,,,,verb,
^,,turn out,english,,default:english,,,,verb,
^,,പരിണമിക്കുക,malayalam,machine draft via Olam key 'turn out' — unvalidated,,,machine-draft,,v,
^,,ഉല്‍പാദിപ്പിക്കുക,malayalam,machine draft via Olam key 'turn out' — unvalidated,,,machine-draft,,v,
