-,,وَلَقَدْ,arabic,"entry #80; + prefix وَ, + prefix لَ; transliterations are DRAFT v0 (unvetted)",,ولقد,particle of certainty|inflected-form,walaqad|വലഖദ്,,"{""word_id"": 80, ""freq"": 97, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""walaqado"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,بَلْ,arabic,entry #81; retraction particle; transliterations are DRAFT v0 (unvetted),,بل,retraction particle,bal|ബല്,,"{""word_id"": 81, ""freq"": 93, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""balo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,وَمَن,arabic,entry #82; + prefix وَ; transliterations are DRAFT v0 (unvetted),,ومن,relative pronoun|inflected-form,waman|വമന്,,"{""word_id"": 82, ""freq"": 93, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""waman"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,ٱلنَّاسِ,arabic,"entry #83; masculine, plural, genitive, + prefix ٱل; transliterations are DRAFT v0 (unvetted)",,الناس,noun|inflected-form,annāsi|അന്നാസി,,"{""word_id"": 83, ""freq"": 92, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""{ln~aAsi"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""نَاس"", ""pos"": ""noun"", ""tier"": ""folded"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,people,english,,default:english,,,,noun,
^,,സാമാന്യജനം,malayalam,machine draft via Olam key 'people' — unvalidated,,,machine-draft,,n,
^,,ബന്ധുവര്‍ഗ്ഗം,malayalam,machine draft via Olam key 'people' — unvalidated,,,machine-draft,,n,
^,,ജനങ്ങള്‍,malayalam,machine draft via Olam key 'people' — unvalidated,,,machine-draft,,n,
-,,وَإِذَا,arabic,entry #84; + prefix وَ; transliterations are DRAFT v0 (unvetted),,وإذا,time adverb|inflected-form,waʾiḏā|വഇദാ,,"{""word_id"": 84, ""freq"": 92, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""wa<i*aA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""إِذَا"", ""pos"": ""conj_sub"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""إِذَا"", ""pos"": ""part"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,"If, whether, when, whenever",english,,default:english,,,,time adverb,
^,,suddenly,english,,default:english,,,,time adverb,
^,,രണ്ടിലേതായാലും,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,a,
^,,രണ്ടിലൊന്ന്‌,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,a,
^,,ആണോ അല്ലയോ,malayalam,machine draft via Olam key 'whether' — unvalidated,,,machine-draft,,conj,
-,,حَتَّىٰ,arabic,entry #85; preposition; transliterations are DRAFT v0 (unvetted),,حتى,preposition,ḥattā|ഹത്താ,,"{""word_id"": 85, ""freq"": 92, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""Hat~aY`"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,لَمْ,arabic,entry #86; negative particle; transliterations are DRAFT v0 (unvetted),,لم,negative particle,lam|ലമ്,,"{""word_id"": 86, ""freq"": 89, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""lamo"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,يُؤْمِنُونَ,arabic,"entry #87; form IV, imperfect, third, masculine, plural, + suffix ونَ (PRON:3MP); transliterations are DRAFT v0 (unvetted)",,يؤمنون,verb|inflected-form,yuʾminūna|യുഅ്മിനൂന,,"{""word_id"": 87, ""freq"": 86, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""yu&ominuwna"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""آمَن"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}, {""lex"": ""أَمَنّ"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}, {""lex"": ""أَمُن"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,believe,english,,default:english,,,,verb,
^,,exhaust,english,,default:english,,,,verb,
^,,tire,english,,default:english,,,,verb,
^,,be loyal,english,,default:english,,,,verb,
^,,വിശ്വാസം,malayalam,machine draft via Olam key 'believe' — unvalidated,,,machine-draft,,n,
^,,ധരിക്കുക,malayalam,machine draft via Olam key 'believe' — unvalidated,,,machine-draft,,v,
^,,വിശ്വാസിക്കുക,malayalam,machine draft via Olam key 'believe' — unvalidated,,,machine-draft,,v,
-,,فِىٓ,arabic,entry #88; preposition; transliterations are DRAFT v0 (unvetted),,فى,preposition,fiʾā|ഫിആ,,"{""word_id"": 88, ""freq"": 86, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""fiY^"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,دُونِ,arabic,entry #89; genitive; transliterations are DRAFT v0 (unvetted),,دون,noun,dūni|ദൂനി,,"{""word_id"": 89, ""freq"": 83, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""duwni"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""دُون"", ""pos"": ""noun"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""دُون"", ""pos"": ""noun"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,beneath,english,,default:english,,,,noun,
^,,inferior,english,,default:english,,,,noun,
^,,poor,english,,default:english,,,,noun,
^,,underneath,english,,default:english,,,,noun,
^,,താഴെ,malayalam,machine draft via Olam key 'beneath' — unvalidated,,,machine-draft,,adv,
^,,അടിയില്‍,malayalam,machine draft via Olam key 'beneath' — unvalidated,,,machine-draft,,adv,
^,,കുറവായ,malayalam,machine draft via Olam key 'beneath' — unvalidated,,,machine-draft,,prep,
-,,إِلَّا,arabic,entry #90; exceptive particle; transliterations are DRAFT v0 (unvetted),,إلا,exceptive particle,ʾillā|ഇല്ലാ,,"{""word_id"": 90, ""freq"": 83, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<il~aA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""إِلَّا"", ""pos"": ""part_restrict"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""إِلَّا"", ""pos"": ""prep"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,except for,english,,default:english,,,,exceptive particle,
^,,ഒഴികെ,malayalam,machine draft via Olam key 'except for' — unvalidated,,,machine-draft,,conj,
-,,كَذَٰلِكَ,arabic,"entry #91; masculine, singular, + prefix كَ; transliterations are DRAFT v0 (unvetted)",,كذلك,demonstrative pronoun|inflected-form,kaḏālika|കദാലിക,,"{""word_id"": 91, ""freq"": 83, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""ka*a`lika"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,تَعْمَلُونَ,arabic,"entry #92; imperfect, second, masculine, plural, + suffix ونَ (PRON:2MP); transliterations are DRAFT v0 (unvetted)",,تعملون,verb|inflected-form,taʿmalūna|തഅ്മലൂന,,"{""word_id"": 92, ""freq"": 83, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""taEomaluwna"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""عَمِل"", ""pos"": ""verb"", ""tier"": ""folded"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,act,english,,default:english,,,,verb,
^,,function,english,,default:english,,,,verb,
^,,work,english,,default:english,,,,verb,
^,,പ്രവര്‍ത്തിക്കുക,malayalam,machine draft via Olam key 'act' — unvalidated,,,machine-draft,,v,
^,,പ്രതിനിധിയായിരിക്കുക,malayalam,machine draft via Olam key 'act' — unvalidated,,,machine-draft,,v,
^,,അഭിനയിക്കുക,malayalam,machine draft via Olam key 'act' — unvalidated,,,machine-draft,,v,
-,,يَوْمَ,arabic,"entry #93; masculine, accusative; transliterations are DRAFT v0 (unvetted)",,يوم,noun,yawma|യൗമ,,"{""word_id"": 93, ""freq"": 83, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""yawoma"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""يَوْم"", ""pos"": ""noun"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,day,english,,default:english,,,,noun,
^,,some day,english,,default:english,,,,noun,
^,,today,english,,default:english,,,,noun,
^,,പകല്‍,malayalam,machine draft via Olam key 'day' — unvalidated,,,machine-draft,,-,
^,,ദിവസം,malayalam,machine draft via Olam key 'day' — unvalidated,,,machine-draft,,n,
^,,ദിനം,malayalam,machine draft via Olam key 'day' — unvalidated,,,machine-draft,,n,
-,,إِنَّمَا,arabic,entry #94; compound (two stems); transliterations are DRAFT v0 (unvetted),,إنما,accusative particle|inflected-form,ʾinnamā|ഇന്നമാ,,"{""word_id"": 94, ""freq"": 82, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""<in~amaA"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
-,,بَعْدِ,arabic,entry #95; genitive; transliterations are DRAFT v0 (unvetted),,بعد,noun,baʿdi|ബഅ്ദി,,"{""word_id"": 95, ""freq"": 82, ""corpus"": ""the Qur'an"", ""source_vocalised"": ""baEodi"", ""provenance"": {""headword_eastern"": ""QAC 0.4 word form (vocalised Uthmani orthography), Buckwalter→Unicode per verified table"", ""headword_bare"": ""consonantal skeleton of the QAC form (marks and Qur'anic annotation dropped; wasla folded)"", ""sedra3_vocalised"": ""QAC 0.4 word form, extended Buckwalter, verbatim"", ""headword_western"": ""not applicable to the Arabic backbone"", ""lemma"": ""QAC 0.4 LEM (stem segment), Buckwalter→Unicode"", ""root"": ""QAC 0.4 ROOT (stem segment), Buckwalter→Unicode"", ""pos"": ""QAC 0.4 stem tag (readable label per QAC tag set; raw tag kept in morphology)"", ""morphology"": ""QAC 0.4 feature codes, decoded per documented tag set; unrecognised codes kept verbatim"", ""gloss_en"": {""source"": ""camel_morph MSA v1.0 lexicon (MIT), matched on lemma — cross-resource match, see per-match records"", ""matches"": [{""lex"": ""بَعْد"", ""pos"": ""noun"", ""tier"": ""exact"", ""pos_compatible"": true}, {""lex"": ""بَعْد"", ""pos"": ""noun"", ""tier"": ""exact"", ""pos_compatible"": true}]}, ""gloss_ml"": ""Olam English→Malayalam pivot (ODbL); machine draft, unvalidated"", ""translit_lat"": ""rule table tables/translit_ara_lat.tsv — DRAFT v0, UNVETTED"", ""translit_ml"": ""rule table tables/translit_ara_ml.tsv — DRAFT v0, UNVETTED"", ""example"": ""Qur'an, first attestation; verse rendered from QAC forms (vocalised), cited sura:aya""}}"
^,,after,english,,default:english,,,,noun,
^,,after what/which,english,,default:english,,,,noun,
^,,ശേഷം,malayalam,machine draft via Olam key 'after' — unvalidated,,,machine-draft,,n,
^,,പിന്നീടുള്ള,malayalam,machine draft via Olam key 'after' — unvalidated,,,machine-draft,,a,
^,,പില്‍ക്കാലത്തുള്ള,malayalam,machine draft via Olam key 'after' — unvalidated,,,machine-draft,,a,
